,wrapperType,kind,artistId,collectionId,trackId,artistName,collectionName,trackName,collectionCensoredName,trackCensoredName,artistViewUrl,collectionViewUrl,trackViewUrl,previewUrl,artworkUrl30,artworkUrl60,artworkUrl100,collectionPrice,trackPrice,releaseDate,collectionExplicitness,trackExplicitness,discCount,discNumber,trackCount,trackNumber,trackTimeMillis,country,currency,primaryGenreName,isStreamable,description,contentAdvisoryRating,copyright,collectionArtistName,collectionArtistId,trackRentalPrice,collectionHdPrice,trackHdPrice,trackHdRentalPrice,shortDescription,longDescription
149,track,song,136975.0,1474815798.0,1474815902.0,The Beatles,Abbey Road (2019 Mix),Mean Mr. Mustard,Abbey Road (2019 Mix),Mean Mr. Mustard (2019 Mix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/mean-mr-mustard-2019-mix/1474815798?i=1474815902&uo=4,https://music.apple.com/us/album/mean-mr-mustard-2019-mix/1474815798?i=1474815902&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/71/88/4f/71884f5f-a5ac-dc7b-887b-bbc7ad917c47/mzaf_5689299588001558232.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/f6/db/94/f6db94bd-35f8-2806-6459-dee4fbd85c68/19UMGIM68354.rgb.jpg/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/f6/db/94/f6db94bd-35f8-2806-6459-dee4fbd85c68/19UMGIM68354.rgb.jpg/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/f6/db/94/f6db94bd-35f8-2806-6459-dee4fbd85c68/19UMGIM68354.rgb.jpg/100x100bb.jpg,12.99,1.29,1969-09-26T12:00:00Z,notExplicit,notExplicit,1.0,1.0,17.0,11.0,66467.0,USA,USD,Rock,True,,,,,,,,,,,
150,track,song,136975.0,1441165005.0,1441165099.0,The Beatles,Beatles For Sale,Eight Days a Week,Beatles For Sale,Eight Days a Week,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/eight-days-a-week/1441165005?i=1441165099&uo=4,https://music.apple.com/us/album/eight-days-a-week/1441165005?i=1441165099&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/cf/00/42/cf00422b-285a-e537-5ef8-6908b78319ef/mzaf_8191429149654876004.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/79/2c/10/792c1019-387f-e819-ac8f-bc989f20a970/00602567725190.rgb.jpg/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/79/2c/10/792c1019-387f-e819-ac8f-bc989f20a970/00602567725190.rgb.jpg/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/79/2c/10/792c1019-387f-e819-ac8f-bc989f20a970/00602567725190.rgb.jpg/100x100bb.jpg,12.99,1.29,1964-12-04T12:00:00Z,notExplicit,notExplicit,1.0,1.0,14.0,8.0,163600.0,USA,USD,Rock,True,,,,,,,,,,,
151,track,song,136975.0,1474815798.0,1474815903.0,The Beatles,Abbey Road (2019 Mix),Polythene Pam,Abbey Road (2019 Mix),Polythene Pam (2019 Mix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/polythene-pam-2019-mix/1474815798?i=1474815903&uo=4,https://music.apple.com/us/album/polythene-pam-2019-mix/1474815798?i=1474815903&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/ea/18/d9/ea18d96c-5d83-95ee-ccb3-5cba97a9fa94/mzaf_2789340807594385244.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/f6/db/94/f6db94bd-35f8-2806-6459-dee4fbd85c68/19UMGIM68354.rgb.jpg/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/f6/db/94/f6db94bd-35f8-2806-6459-dee4fbd85c68/19UMGIM68354.rgb.jpg/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/f6/db/94/f6db94bd-35f8-2806-6459-dee4fbd85c68/19UMGIM68354.rgb.jpg/100x100bb.jpg,12.99,1.29,1969-09-26T12:00:00Z,notExplicit,notExplicit,1.0,1.0,17.0,12.0,72800.0,USA,USD,Rock,True,,,,,,,,,,,
152,track,song,136975.0,1474815798.0,1474815901.0,The Beatles,Abbey Road (2019 Mix),Sun King,Abbey Road (2019 Mix),Sun King (2019 Mix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/sun-king-2019-mix/1474815798?i=1474815901&uo=4,https://music.apple.com/us/album/sun-king-2019-mix/1474815798?i=1474815901&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/6c/4d/48/6c4d4832-b8d7-57f6-2963-5833d0ba6971/mzaf_8140271427973143251.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/f6/db/94/f6db94bd-35f8-2806-6459-dee4fbd85c68/19UMGIM68354.rgb.jpg/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/f6/db/94/f6db94bd-35f8-2806-6459-dee4fbd85c68/19UMGIM68354.rgb.jpg/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/f6/db/94/f6db94bd-35f8-2806-6459-dee4fbd85c68/19UMGIM68354.rgb.jpg/100x100bb.jpg,12.99,1.29,1969-09-26T12:00:00Z,notExplicit,notExplicit,1.0,1.0,17.0,10.0,146333.0,USA,USD,Rock,True,,,,,,,,,,,
153,track,song,292320406.0,634222874.0,634222880.0,William Clark Green,Rose Queen,She Likes the Beatles,Rose Queen,She Likes the Beatles,https://music.apple.com/us/artist/william-clark-green/292320406?uo=4,https://music.apple.com/us/album/she-likes-the-beatles/634222874?i=634222880&uo=4,https://music.apple.com/us/album/she-likes-the-beatles/634222874?i=634222880&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/d0/fb/78/d0fb7855-95c1-788b-091c-f2b891b31554/mzaf_5571202285629990590.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/0c/9c/f0/0c9cf025-1680-c19c-18da-1614a35db536/887516269752.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/0c/9c/f0/0c9cf025-1680-c19c-18da-1614a35db536/887516269752.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/0c/9c/f0/0c9cf025-1680-c19c-18da-1614a35db536/887516269752.jpg/100x100bb.jpg,9.99,0.99,2013-04-30T12:00:00Z,explicit,notExplicit,1.0,1.0,11.0,5.0,256760.0,USA,USD,Country,True,,,,,,,,,,,
154,track,song,136975.0,1474815798.0,1474815908.0,The Beatles,Abbey Road (2019 Mix),Her Majesty,Abbey Road (2019 Mix),Her Majesty (2019 Mix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/her-majesty-2019-mix/1474815798?i=1474815908&uo=4,https://music.apple.com/us/album/her-majesty-2019-mix/1474815798?i=1474815908&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/14/30/3b/14303b8e-018f-539a-7877-deb1fe6b4982/mzaf_1666256416214629816.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/f6/db/94/f6db94bd-35f8-2806-6459-dee4fbd85c68/19UMGIM68354.rgb.jpg/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/f6/db/94/f6db94bd-35f8-2806-6459-dee4fbd85c68/19UMGIM68354.rgb.jpg/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/f6/db/94/f6db94bd-35f8-2806-6459-dee4fbd85c68/19UMGIM68354.rgb.jpg/100x100bb.jpg,12.99,1.29,1969-09-26T12:00:00Z,notExplicit,notExplicit,1.0,1.0,17.0,17.0,25120.0,USA,USD,Rock,True,,,,,,,,,,,
155,track,song,136975.0,1441164362.0,1441164369.0,The Beatles,With The Beatles,It Won't Be Long,With The Beatles,It Won't Be Long,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/it-wont-be-long/1441164362?i=1441164369&uo=4,https://music.apple.com/us/album/it-wont-be-long/1441164362?i=1441164369&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/dc/4c/66/dc4c6665-dd1c-651b-16ef-aff49630dbc3/mzaf_7460936811102222439.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/03/02/d2/0302d204-77c1-0c87-e03a-698bd31cf038/00602567725619.rgb.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/03/02/d2/0302d204-77c1-0c87-e03a-698bd31cf038/00602567725619.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/03/02/d2/0302d204-77c1-0c87-e03a-698bd31cf038/00602567725619.rgb.jpg/100x100bb.jpg,12.99,1.29,1963-11-22T12:00:00Z,notExplicit,notExplicit,1.0,1.0,14.0,1.0,132387.0,USA,USD,Rock,True,,,,,,,,,,,
156,track,song,829356035.0,1192834622.0,1192834844.0,Rae Sremmurd,"NOW That's What I Call Music, Vol. 61",Black Beatles (feat. Gucci Mane),"NOW That's What I Call Music, Vol. 61",Black Beatles (feat. Gucci Mane),https://music.apple.com/us/artist/rae-sremmurd/829356035?uo=4,https://music.apple.com/us/album/black-beatles-feat-gucci-mane/1192834622?i=1192834844&uo=4,https://music.apple.com/us/album/black-beatles-feat-gucci-mane/1192834622?i=1192834844&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/a6/f9/7e/a6f97eae-5a33-956c-2109-2cf75f9c33d2/mzaf_10457597138412180039.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music111/v4/da/c9/fb/dac9fba6-3f6b-b492-1671-f6c53134e855/886446299235.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music111/v4/da/c9/fb/dac9fba6-3f6b-b492-1671-f6c53134e855/886446299235.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music111/v4/da/c9/fb/dac9fba6-3f6b-b492-1671-f6c53134e855/886446299235.jpg/100x100bb.jpg,7.99,-1.0,2016-08-12T12:00:00Z,explicit,cleaned,1.0,1.0,22.0,7.0,291080.0,USA,USD,Pop,True,,Clean,,Various Artists,80204262.0,,,,,,
157,track,song,136975.0,1441164362.0,1441164635.0,The Beatles,With The Beatles,Please Mister Postman,With The Beatles,Please Mister Postman,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/please-mister-postman/1441164362?i=1441164635&uo=4,https://music.apple.com/us/album/please-mister-postman/1441164362?i=1441164635&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/8b/58/89/8b5889d6-130c-2eb7-b6f7-005b5d5a7290/mzaf_12616143384722844423.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/03/02/d2/0302d204-77c1-0c87-e03a-698bd31cf038/00602567725619.rgb.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/03/02/d2/0302d204-77c1-0c87-e03a-698bd31cf038/00602567725619.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/03/02/d2/0302d204-77c1-0c87-e03a-698bd31cf038/00602567725619.rgb.jpg/100x100bb.jpg,12.99,1.29,1963-11-22T12:00:00Z,notExplicit,notExplicit,1.0,1.0,14.0,7.0,154160.0,USA,USD,Rock,True,,,,,,,,,,,
158,track,song,136975.0,1441164362.0,1441164832.0,The Beatles,With The Beatles,You Really Got a Hold On Me,With The Beatles,You Really Got a Hold On Me,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/you-really-got-a-hold-on-me/1441164362?i=1441164832&uo=4,https://music.apple.com/us/album/you-really-got-a-hold-on-me/1441164362?i=1441164832&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/fb/9e/32/fb9e32e8-db78-3dcc-63a3-09084e8c37fa/mzaf_1505815379828487776.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/03/02/d2/0302d204-77c1-0c87-e03a-698bd31cf038/00602567725619.rgb.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/03/02/d2/0302d204-77c1-0c87-e03a-698bd31cf038/00602567725619.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/03/02/d2/0302d204-77c1-0c87-e03a-698bd31cf038/00602567725619.rgb.jpg/100x100bb.jpg,12.99,1.29,1963-11-22T12:00:00Z,notExplicit,notExplicit,1.0,1.0,14.0,10.0,181347.0,USA,USD,Rock,True,,,,,,,,,,,
159,track,song,136975.0,1441164362.0,1441165034.0,The Beatles,With The Beatles,Money (That's What I Want),With The Beatles,Money (That's What I Want),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/money-thats-what-i-want/1441164362?i=1441165034&uo=4,https://music.apple.com/us/album/money-thats-what-i-want/1441164362?i=1441165034&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/d1/a6/dc/d1a6dc20-3261-e7fa-3fc5-7ac7a6176801/mzaf_13757250620041045646.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/03/02/d2/0302d204-77c1-0c87-e03a-698bd31cf038/00602567725619.rgb.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/03/02/d2/0302d204-77c1-0c87-e03a-698bd31cf038/00602567725619.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/03/02/d2/0302d204-77c1-0c87-e03a-698bd31cf038/00602567725619.rgb.jpg/100x100bb.jpg,12.99,1.29,1963-11-22T12:00:00Z,notExplicit,notExplicit,1.0,1.0,14.0,14.0,167511.0,USA,USD,Rock,True,,,,,,,,,,,
160,track,song,136975.0,1441164362.0,1441164828.0,The Beatles,With The Beatles,Roll Over Beethoven,With The Beatles,Roll Over Beethoven,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/roll-over-beethoven/1441164362?i=1441164828&uo=4,https://music.apple.com/us/album/roll-over-beethoven/1441164362?i=1441164828&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/38/35/6c/38356c03-22f8-0868-c4e9-34175444a6a1/mzaf_5866469588204661039.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/03/02/d2/0302d204-77c1-0c87-e03a-698bd31cf038/00602567725619.rgb.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/03/02/d2/0302d204-77c1-0c87-e03a-698bd31cf038/00602567725619.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/03/02/d2/0302d204-77c1-0c87-e03a-698bd31cf038/00602567725619.rgb.jpg/100x100bb.jpg,12.99,1.29,1963-11-22T12:00:00Z,notExplicit,notExplicit,1.0,1.0,14.0,8.0,165467.0,USA,USD,Rock,True,,,,,,,,,,,
161,track,song,136975.0,1441164359.0,1441164370.0,The Beatles,Rubber Soul,Norwegian Wood (This Bird Has Flown),Rubber Soul,Norwegian Wood (This Bird Has Flown),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/norwegian-wood-this-bird-has-flown/1441164359?i=1441164370&uo=4,https://music.apple.com/us/album/norwegian-wood-this-bird-has-flown/1441164359?i=1441164370&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/e5/7f/97/e57f97fc-bbdc-cc1b-0405-a0f97110a8d1/mzaf_6323731854284418617.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/af/20/aa/af20aa89-4002-11fb-25d8-ff544af67eb4/00602567725404.rgb.jpg/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/af/20/aa/af20aa89-4002-11fb-25d8-ff544af67eb4/00602567725404.rgb.jpg/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/af/20/aa/af20aa89-4002-11fb-25d8-ff544af67eb4/00602567725404.rgb.jpg/100x100bb.jpg,12.99,1.29,1965-12-03T12:00:00Z,notExplicit,notExplicit,1.0,1.0,14.0,2.0,124693.0,USA,USD,Rock,True,,,,,,,,,,,
162,track,song,136975.0,1642995371.0,1642995456.0,The Beatles,Revolver (2022 Mix),Eleanor Rigby,Revolver (2022 Mix),Eleanor Rigby (2022 Mix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/eleanor-rigby-2022-mix/1642995371?i=1642995456&uo=4,https://music.apple.com/us/album/eleanor-rigby-2022-mix/1642995371?i=1642995456&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/da/58/cd/da58cd76-6d21-cdd4-f26c-63a8e2502601/mzaf_11354940648103692045.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music122/v4/30/8e/f2/308ef249-a27b-0320-4ea4-ed8d938501c0/22UMGIM95893.rgb.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music122/v4/30/8e/f2/308ef249-a27b-0320-4ea4-ed8d938501c0/22UMGIM95893.rgb.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music122/v4/30/8e/f2/308ef249-a27b-0320-4ea4-ed8d938501c0/22UMGIM95893.rgb.jpg/100x100bb.jpg,9.99,1.29,2022-10-28T12:00:00Z,notExplicit,notExplicit,1.0,1.0,14.0,2.0,126467.0,USA,USD,Rock,True,,,,,,,,,,,
163,track,song,136975.0,1441165005.0,1441165091.0,The Beatles,Beatles For Sale,I'm a Loser,Beatles For Sale,I'm a Loser,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/im-a-loser/1441165005?i=1441165091&uo=4,https://music.apple.com/us/album/im-a-loser/1441165005?i=1441165091&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/4f/48/8c/4f488ce9-8de0-c866-4c26-f22e3943bb68/mzaf_4364968592605054113.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/79/2c/10/792c1019-387f-e819-ac8f-bc989f20a970/00602567725190.rgb.jpg/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/79/2c/10/792c1019-387f-e819-ac8f-bc989f20a970/00602567725190.rgb.jpg/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/79/2c/10/792c1019-387f-e819-ac8f-bc989f20a970/00602567725190.rgb.jpg/100x100bb.jpg,12.99,1.29,1964-12-04T12:00:00Z,notExplicit,notExplicit,1.0,1.0,14.0,2.0,150027.0,USA,USD,Rock,True,,,,,,,,,,,
164,track,song,136975.0,1441164362.0,1441164618.0,The Beatles,With The Beatles,All I've Got to Do,With The Beatles,All I've Got to Do,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/all-ive-got-to-do/1441164362?i=1441164618&uo=4,https://music.apple.com/us/album/all-ive-got-to-do/1441164362?i=1441164618&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/42/37/5e/42375ec1-4493-0446-666e-5b5396cb0f7e/mzaf_14118382418150321078.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/03/02/d2/0302d204-77c1-0c87-e03a-698bd31cf038/00602567725619.rgb.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/03/02/d2/0302d204-77c1-0c87-e03a-698bd31cf038/00602567725619.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/03/02/d2/0302d204-77c1-0c87-e03a-698bd31cf038/00602567725619.rgb.jpg/100x100bb.jpg,12.99,1.29,1963-11-22T12:00:00Z,notExplicit,notExplicit,1.0,1.0,14.0,2.0,122573.0,USA,USD,Rock,True,,,,,,,,,,,
165,track,song,136975.0,1441164362.0,1441164627.0,The Beatles,With The Beatles,Don't Bother Me,With The Beatles,Don't Bother Me,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/dont-bother-me/1441164362?i=1441164627&uo=4,https://music.apple.com/us/album/dont-bother-me/1441164362?i=1441164627&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/ec/9e/9d/ec9e9d13-d6a4-e518-2762-dfaf783485e0/mzaf_9116129221138335460.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/03/02/d2/0302d204-77c1-0c87-e03a-698bd31cf038/00602567725619.rgb.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/03/02/d2/0302d204-77c1-0c87-e03a-698bd31cf038/00602567725619.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/03/02/d2/0302d204-77c1-0c87-e03a-698bd31cf038/00602567725619.rgb.jpg/100x100bb.jpg,12.99,1.29,1963-11-22T12:00:00Z,notExplicit,notExplicit,1.0,1.0,14.0,4.0,148253.0,USA,USD,Rock,True,,,,,,,,,,,
166,track,song,136975.0,1441164362.0,1441164834.0,The Beatles,With The Beatles,I Wanna Be Your Man,With The Beatles,I Wanna Be Your Man,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/i-wanna-be-your-man/1441164362?i=1441164834&uo=4,https://music.apple.com/us/album/i-wanna-be-your-man/1441164362?i=1441164834&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/e8/12/68/e812684d-3786-d8fd-11a4-1573a69081a3/mzaf_9544659970155694438.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/03/02/d2/0302d204-77c1-0c87-e03a-698bd31cf038/00602567725619.rgb.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/03/02/d2/0302d204-77c1-0c87-e03a-698bd31cf038/00602567725619.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/03/02/d2/0302d204-77c1-0c87-e03a-698bd31cf038/00602567725619.rgb.jpg/100x100bb.jpg,12.99,1.29,1963-11-22T12:00:00Z,notExplicit,notExplicit,1.0,1.0,14.0,11.0,119507.0,USA,USD,Rock,True,,,,,,,,,,,
167,track,song,136975.0,1573250333.0,1573251220.0,The Beatles,Sgt. Pepper's Lonely Hearts Club Band (Remix),She's Leaving Home,Sgt. Pepper's Lonely Hearts Club Band (Remix),She's Leaving Home (Remix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/shes-leaving-home-remix/1573250333?i=1573251220&uo=4,https://music.apple.com/us/album/shes-leaving-home-remix/1573250333?i=1573251220&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/fe/df/62/fedf62f8-6a7b-db4a-2060-2afb62d1fdbe/mzaf_6870110674037839670.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/64/85/d2/6485d219-91ac-5481-2668-7eab1320436d/21UMGIM57007.rgb.jpg/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/64/85/d2/6485d219-91ac-5481-2668-7eab1320436d/21UMGIM57007.rgb.jpg/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/64/85/d2/6485d219-91ac-5481-2668-7eab1320436d/21UMGIM57007.rgb.jpg/100x100bb.jpg,12.99,1.29,1967-05-26T12:00:00Z,notExplicit,notExplicit,1.0,1.0,13.0,6.0,205840.0,USA,USD,Rock,True,,,,,,,,,,,
168,track,song,136975.0,1573250333.0,1573250871.0,The Beatles,Sgt. Pepper's Lonely Hearts Club Band (Remix),Getting Better,Sgt. Pepper's Lonely Hearts Club Band (Remix),Getting Better (Remix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/getting-better-remix/1573250333?i=1573250871&uo=4,https://music.apple.com/us/album/getting-better-remix/1573250333?i=1573250871&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/a9/e3/ea/a9e3ea3b-08db-299f-6fe2-a4381dcbaa4b/mzaf_5137325527421193532.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/64/85/d2/6485d219-91ac-5481-2668-7eab1320436d/21UMGIM57007.rgb.jpg/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/64/85/d2/6485d219-91ac-5481-2668-7eab1320436d/21UMGIM57007.rgb.jpg/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/64/85/d2/6485d219-91ac-5481-2668-7eab1320436d/21UMGIM57007.rgb.jpg/100x100bb.jpg,12.99,1.29,1967-05-26T12:00:00Z,notExplicit,notExplicit,1.0,1.0,13.0,4.0,167013.0,USA,USD,Rock,True,,,,,,,,,,,
169,track,song,136975.0,1573250333.0,1573251677.0,The Beatles,Sgt. Pepper's Lonely Hearts Club Band (Remix),Lovely Rita,Sgt. Pepper's Lonely Hearts Club Band (Remix),Lovely Rita (Remix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/lovely-rita-remix/1573250333?i=1573251677&uo=4,https://music.apple.com/us/album/lovely-rita-remix/1573250333?i=1573251677&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/9b/1a/8c/9b1a8cfe-837d-cd60-d763-5f0fff176c98/mzaf_3218314035487734810.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/64/85/d2/6485d219-91ac-5481-2668-7eab1320436d/21UMGIM57007.rgb.jpg/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/64/85/d2/6485d219-91ac-5481-2668-7eab1320436d/21UMGIM57007.rgb.jpg/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/64/85/d2/6485d219-91ac-5481-2668-7eab1320436d/21UMGIM57007.rgb.jpg/100x100bb.jpg,12.99,1.29,1967-05-26T12:00:00Z,notExplicit,notExplicit,1.0,1.0,13.0,10.0,165800.0,USA,USD,Rock,True,,,,,,,,,,,
